##NAMES=Fluorite
##RRUFFID=R050115
##IDEAL CHEMISTRY=CaF_2_
##LOCALITY=Isthak Valley Iskardu, N.A. Gilgit, Pakistan
##OWNER=RRUFF
##SOURCE=Syed Shah
##DESCRIPTION=Colorless fragment
##STATUS=The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis
##URL=rruff.info/R050115
##MEASURED CHEMISTRY=CaF_2_
80.85522, 142.3553
82.78369, 191.1035
84.71216, 268.4583
86.64063, 358.9303
88.56909, 502.9688
90.49756, 716.6081
92.42603, 982.1348
94.35449, 1293.221
96.28296, 1648.230
98.21143, 1987.185
100.1399, 2326.802
102.0684, 2571.336
103.9968, 2564.796
105.9253, 2551.449
107.8538, 2551.943
109.7822, 2564.851
111.7107, 2589.214
113.6392, 2620.533
115.5676, 2660.364
117.4961, 2715.713
119.4246, 2768.505
121.3530, 2801.424
123.2815, 2809.959
125.2100, 2821.125
127.1384, 2823.897
129.0669, 2839.146
130.9954, 2877.695
132.9238, 2924.862
134.8523, 2961.625
136.7808, 2983.961
138.7092, 3043.934
140.6377, 3160.707
142.5662, 3280.913
144.4946, 3387.484
146.4231, 3498.948
148.3516, 3637.299
150.2800, 3803.294
152.2085, 3940.933
154.1370, 4055.772
156.0654, 4136.837
157.9939, 4184.903
159.9224, 4191.687
161.8508, 4144.749
163.7793, 4049.069
165.7078, 3957.657
167.6362, 3863.841
169.5647, 3788.961
171.4932, 3749.322
173.4216, 3715.368
175.3501, 3667.854
177.2786, 3611.087
179.2070, 3559.735
181.1355, 3508.156
183.0640, 3478.688
184.9924, 3481.849
186.9209, 3496.041
188.8494, 3510.049
190.7778, 3526.225
192.7063, 3551.847
194.6348, 3592.927
196.5632, 3620.316
198.4917, 3625.150
200.4202, 3631.782
202.3486, 3654.547
204.2771, 3682.466
206.2056, 3702.058
208.1340, 3712.138
210.0625, 3730.808
211.9910, 3760.151
213.9194, 3791.502
215.8479, 3819.105
217.7764, 3850.542
219.7048, 3891.910
221.6333, 3942.075
223.5618, 3993.432
225.4902, 4043.226
227.4187, 4105.836
229.3472, 4193.639
231.2756, 4281.074
233.2041, 4352.220
235.1326, 4415.915
237.0610, 4493.043
238.9895, 4586.724
240.9180, 4658.398
242.8464, 4699.359
244.7749, 4734.321
246.7034, 4776.184
248.6318, 4813.725
250.5603, 4837.868
252.4888, 4848.602
254.4172, 4844.915
256.3457, 4820.590
258.2742, 4815.438
260.2026, 4857.813
262.1311, 4896.366
264.0596, 4911.193
265.9880, 4904.610
267.9165, 4873.527
269.8450, 4818.425
271.7734, 4774.302
273.7019, 4745.563
275.6304, 4723.239
277.5588, 4710.681
279.4873, 4696.898
281.4158, 4670.300
283.3442, 4635.901
285.2727, 4608.626
287.2012, 4586.680
289.1296, 4588.271
291.0581, 4628.064
292.9866, 4675.193
294.9150, 4723.478
296.8435, 4768.989
298.7720, 4802.021
300.7004, 4826.576
302.6289, 4868.480
304.5574, 4933.108
306.4858, 4990.796
308.4143, 5025.513
310.3428, 5060.076
312.2712, 5122.034
314.1997, 5179.792
316.1282, 5182.088
318.0566, 5134.633
319.9851, 5058.807
321.9136, 4950.113
323.8420, 4832.244
325.7705, 4694.113
327.6990, 4568.331
329.6274, 4473.744
331.5559, 4402.450
333.4843, 4341.100
335.4128, 4289.235
337.3413, 4248.645
339.2697, 4225.072
341.1982, 4199.396
343.1267, 4165.050
345.0551, 4130.359
346.9836, 4099.962
348.9121, 4072.304
350.8405, 4042.553
352.7690, 4011.646
354.6975, 3991.154
356.6259, 3986.174
358.5544, 3983.211
360.4829, 3987.334
362.4113, 3983.364
364.3398, 3957.713
366.2683, 3922.054
368.1967, 3891.390
370.1252, 3865.936
372.0537, 3849.907
373.9821, 3848.215
375.9106, 3845.830
377.8391, 3841.063
379.7675, 3833.443
381.6960, 3827.303
383.6245, 3815.476
385.5529, 3781.280
387.4814, 3732.247
389.4099, 3705.197
391.3383, 3713.619
393.2668, 3709.800
395.1953, 3681.960
397.1237, 3650.665
399.0522, 3620.437
400.9807, 3592.648
402.9091, 3569.919
404.8376, 3549.844
406.7661, 3525.185
408.6945, 3493.499
410.6230, 3468.484
412.5515, 3459.583
414.4799, 3444.628
416.4084, 3417.003
418.3369, 3384.533
420.2654, 3347.839
422.1938, 3312.608
424.1223, 3289.280
426.0508, 3277.816
427.9792, 3259.217
429.9077, 3230.168
431.8362, 3198.173
433.7646, 3153.593
435.6931, 3120.102
437.6216, 3120.144
439.5500, 3123.047
441.4785, 3097.172
443.4070, 3054.274
445.3354, 3030.191
447.2639, 3029.986
449.1924, 3028.531
451.1208, 3035.650
453.0493, 3025.848
454.9778, 2977.413
456.9062, 2932.325
458.8347, 2918.252
460.7632, 2917.068
462.6916, 2909.748
464.6201, 2897.122
466.5486, 2887.383
468.4770, 2887.143
470.4055, 2868.925
472.3340, 2816.146
474.2624, 2778.279
476.1909, 2778.819
478.1194, 2782.437
480.0478, 2768.510
481.9763, 2744.569
483.9048, 2716.702
485.8332, 2685.513
487.7617, 2659.065
489.6902, 2637.965
491.6186, 2623.566
493.5471, 2621.925
495.4756, 2612.071
497.4040, 2580.418
499.3325, 2550.419
501.2610, 2537.740
503.1894, 2532.242
505.1179, 2524.750
507.0464, 2514.740
508.9748, 2496.751
510.9033, 2467.095
512.8318, 2446.768
514.7603, 2437.196
516.6887, 2433.428
518.6172, 2439.779
520.5457, 2443.221
522.4741, 2438.889
524.4026, 2426.026
526.3311, 2398.962
528.2595, 2365.837
530.1880, 2348.516
532.1165, 2348.118
534.0449, 2340.835
535.9734, 2324.560
537.9019, 2312.378
539.8303, 2307.780
541.7588, 2305.138
543.6873, 2302.907
545.6157, 2300.795
547.5442, 2296.504
549.4727, 2293.965
551.4011, 2303.005
553.3296, 2319.004
555.2581, 2316.986
557.1865, 2297.905
559.1150, 2280.508
561.0435, 2263.960
562.9719, 2256.612
564.9004, 2268.697
566.8289, 2277.373
568.7573, 2271.302
570.6858, 2261.592
572.6143, 2253.370
574.5427, 2247.128
576.4711, 2248.651
578.3996, 2255.538
580.3281, 2250.167
582.2565, 2232.284
584.1850, 2218.732
586.1135, 2211.218
588.0419, 2210.076
589.9704, 2220.435
591.8989, 2228.393
593.8273, 2228.470
595.7558, 2226.834
597.6843, 2223.404
599.6127, 2219.372
601.5412, 2225.801
603.4697, 2240.842
605.3981, 2243.905
607.3266, 2235.498
609.2551, 2237.482
611.1835, 2255.230
613.1120, 2268.070
615.0405, 2268.941
616.9689, 2268.531
618.8974, 2268.367
620.8259, 2271.191
622.7543, 2277.265
624.6828, 2285.338
626.6113, 2294.938
628.5397, 2307.085
630.4682, 2326.022
632.3967, 2349.736
634.3251, 2366.938
636.2536, 2376.150
638.1821, 2385.041
640.1105, 2397.283
642.0390, 2404.336
643.9675, 2398.200
645.8959, 2394.326
